950.148	183.907
950.115	183.907
950.082	163.45
950.049	142.998
950.016	156.595
949.982	136.15
949.949	136.131
949.916	170.14
949.883	170.116
949.85	163.288
949.817	149.659
949.784	183.647
949.75	163.219
949.717	176.795
949.684	163.173
949.651	176.745
949.618	169.924
949.585	122.328
949.551	156.285
949.518	169.852
949.485	156.241
949.452	149.427
949.419	169.78
949.385	176.546
949.352	135.785
949.319	101.825
949.286	203.621
949.253	156.087
949.219	169.636
949.186	189.965
949.153	108.536
949.12	162.781
949.087	135.632
949.053	176.297
949.02	169.492
948.987	128.796
948.954	135.556
948.921	162.644
948.887	162.621
948.854	162.598
948.821	169.349
948.788	135.46
948.754	176.073
948.721	135.422
948.688	169.253
948.655	182.768
948.622	209.815
948.588	135.345
948.555	155.625
948.522	142.073
948.489	148.817
948.455	202.904
948.422	121.725
948.389	155.516
948.356	135.212
948.322	189.27
948.289	209.519
948.256	162.186
948.222	141.892
948.189	189.163
948.156	128.343
948.123	168.848
948.089	162.071
948.056	189.057
948.023	155.275
947.99	168.753
947.956	188.977
947.923	161.957
947.89	168.682
947.856	209.136
947.823	222.597
947.79	155.121
947.756	188.817
947.723	182.048
947.69	175.281
947.657	175.256
947.623	188.71
947.59	175.206
947.557	154.969
947.523	195.368
947.49	168.397
947.457	168.373
947.423	161.615
947.39	222.19
947.357	148.106
947.323	208.665
947.29	168.254
947.257	174.96
947.223	174.935
947.19	168.183
947.157	174.886
947.123	181.587
947.09	181.561
947.057	188.259
947.023	181.51
946.99	215.093
946.956	134.414
946.923	167.994
946.89	167.97
946.856	174.665
946.823	221.658
946.79	167.899
946.756	201.451
946.723	154.424
946.69	208.107
946.656	208.078
946.623	187.915
946.589	194.599
946.556	181.153
946.523	174.419
946.489	221.347
946.456	181.076
946.422	207.873
946.389	187.73
946.356	160.889
946.322	214.488
946.289	174.247
946.255	160.821
946.222	180.898
946.189	167.475
946.155	221.036
946.122	200.913
946.088	220.973
946.055	194.161
946.022	133.886
945.988	220.88
945.955	160.618
945.921	214.127
945.888	173.953
945.854	193.998
945.821	173.905
945.787	140.442
945.754	187.229
945.721	234.004
945.687	187.177
945.654	207.202
945.62	167.075
945.587	213.826
945.553	153.666
945.52	173.685
945.486	200.377
945.453	146.923
945.419	186.966
945.386	206.969
945.353	166.887
945.319	226.935
945.286	206.882
945.252	153.472
945.219	173.465
945.185	146.758
945.152	166.747
945.118	233.413
945.085	160.032
945.051	266.682
945.018	219.982
944.984	213.286
944.951	179.935
944.917	166.583
944.884	146.572
944.85	179.859
944.817	233.118
944.783	173.149
944.75	199.759
944.716	153.127
944.683	199.703
944.649	239.61
944.616	186.337
944.582	179.657
944.549	179.632
944.515	172.954
944.482	199.535
944.448	206.157
944.414	166.232
944.381	179.506
944.347	166.186
944.314	166.162
944.28	179.43
944.247	239.207
944.213	205.955
944.18	159.426
944.146	159.404
944.113	172.663
944.079	205.839
944.045	139.42
944.012	152.676
943.978	172.567
943.945	225.632
943.911	192.424
943.878	185.763
943.844	185.737
943.81	192.343
943.777	212.211
943.743	218.812
943.71	192.262
943.676	192.235
943.642	192.208
943.609	205.435
943.575	212.033
943.542	212.003
943.508	198.725
943.475	231.813
943.441	145.691
943.407	185.398
943.374	244.956
943.34	198.585
943.306	218.413
943.273	172.059
943.239	178.652
943.206	224.937
943.172	145.527
943.138	218.26
943.105	191.778
943.071	231.423
943.037	178.502
943.004	178.477
942.97	158.624
942.937	191.643
942.903	151.972
942.869	244.442
942.836	198.168
942.802	204.745
942.768	165.094
942.735	171.674
942.701	151.844
942.667	118.818
942.634	264.003
942.6	151.78
942.566	277.125
942.533	217.711
942.499	171.506
942.465	191.268
942.432	224.214
942.398	243.963
942.364	250.522
942.331	197.753
942.297	257.042
942.263	250.416
942.23	224.025
942.196	237.17
942.162	230.55
942.129	217.345
942.095	230.485
942.061	184.362
942.027	210.67
941.994	204.058
941.96	230.356
941.926	177.679
941.893	250.031
941.859	236.838
941.825	230.227
941.792	190.733
941.758	243.315
941.724	249.856
941.69	282.692
941.657	243.213
941.623	282.613
941.589	236.573
941.555	236.54
941.522	243.077
941.488	203.631
941.454	236.441
941.421	223.274
941.387	216.677
941.353	295.427
941.319	190.36
941.286	242.839
941.252	229.68
941.218	216.526
941.184	190.253
941.15	209.905
941.117	268.904
941.083	177.058
941.049	216.374
941.015	203.232
940.982	268.753
940.948	229.392
940.914	229.359
940.88	281.745
940.847	262.052
940.813	235.814
940.779	222.682
940.745	183.359
940.711	288.096
940.678	248.775
940.644	229.103
940.61	268.34
940.576	176.687
940.542	242.093
940.509	170.096
940.475	281.273
940.441	163.508
940.407	222.34
940.373	196.155
940.34	183.052
940.306	202.637
940.272	228.751
940.238	235.254
940.204	280.959
940.17	241.721
940.137	222.091
940.103	208.998
940.069	176.317
940.035	221.998
940.001	189.325
939.967	189.299
939.934	221.905
939.9	195.771
939.866	221.843
939.832	182.669
939.798	241.35
939.764	208.706
939.731	202.156
939.697	228.209
939.663	202.099
939.629	247.7
939.595	241.148
939.561	202.015
939.527	221.534
939.493	221.503
939.46	208.444
939.426	201.902
939.392	234.434
939.358	195.334
939.324	227.858
939.29	221.317
939.256	214.778
939.222	214.748
939.188	195.198
939.155	240.711
939.121	201.649
939.087	266.659
939.053	188.586
939.019	286.091
938.985	227.541
938.951	240.509
938.917	272.973
938.883	201.452
938.849	194.926
938.816	220.885
938.782	227.35
938.748	246.803
938.714	175.336
938.68	227.255
938.646	253.192
938.612	220.701
938.578	181.728
938.544	233.618
938.51	220.608
938.476	194.627
938.442	252.98
938.408	239.973
938.374	188.061
938.34	246.39
938.306	233.39
938.273	213.911
938.239	226.843
938.205	246.253
938.171	259.177
938.137	259.141
938.103	194.329
938.069	207.255
938.035	239.605
938.001	233.097
937.967	220.117
937.933	265.398
937.899	343.027
937.865	252.381
937.831	258.816
937.797	232.902
937.763	161.715
937.729	219.902
937.695	252.205
937.661	232.772
937.627	219.81
937.593	219.779
937.559	213.285
937.525	277.879
937.491	200.303
937.457	245.499
937.423	219.626
937.389	232.513
937.355	258.312
937.321	206.621
937.287	232.416
937.253	245.294
937.219	283.985
937.185	271.039
937.151	290.358
937.117	193.545
937.083	232.222
937.049	212.84
937.015	225.708
936.981	199.885
936.947	225.645
936.912	232.06
936.878	212.692
936.844	257.773
936.81	283.51
936.776	238.373
936.742	289.873
936.708	276.951
936.674	218.954
936.64	173.851
936.606	263.96
936.572	270.36
936.538	263.886
936.504	257.414
936.47	238.075
936.436	212.307
936.402	250.874
936.367	263.703
936.333	225.081
936.299	257.199
936.265	231.447
936.231	192.846
936.197	263.519
936.163	237.777
936.129	263.446
936.095	218.437
936.061	276.22
936.027	224.799
935.992	231.19
935.958	237.578
935.924	256.806
935.89	256.77
935.856	237.479
935.822	218.194
935.788	237.413
935.754	250.212
935.719	256.591
935.685	269.384
935.651	243.694
935.617	269.309
935.583	230.804
935.549	217.951
935.515	256.377
935.481	288.385
935.446	275.529
935.412	288.304
935.378	211.394
935.344	211.364
935.31	211.335
935.276	185.693
935.242	204.874
935.207	256.057
935.173	275.223
935.139	230.387
935.105	217.557
935.071	287.904
935.037	230.291
935.002	255.843
934.968	255.808
934.934	262.166
934.9	249.343
934.866	230.131
934.831	204.532
934.797	242.848
934.763	255.594
934.729	300.282
934.695	249.135
934.661	210.778
934.626	274.611
934.592	274.573
934.558	287.304
934.524	248.962
934.49	274.459
934.455	274.421
934.421	242.478
934.387	255.204
934.353	248.789
934.318	248.755
934.284	267.853
934.25	229.556
934.216	293.281
934.182	242.242
934.147	184.843
934.113	242.175
934.079	203.908
934.045	165.652
934.01	235.703
933.976	165.606
933.942	248.375
933.908	184.663
933.873	248.306
933.839	241.906
933.805	248.237
933.771	222.746
933.736	273.621
933.702	311.758
933.668	267.184
933.634	254.425
933.599	267.11
933.565	279.79
933.531	260.677
933.497	254.284
933.462	260.605
933.428	266.924
933.394	235.115
933.359	235.082
933.325	247.755
933.291	190.554
933.257	196.879
933.222	266.702
933.188	215.872
933.154	304.718
933.119	234.854
933.085	291.94
933.051	310.937
933.017	291.859
932.982	266.443
932.948	234.691
932.914	234.659
932.879	259.991
932.845	259.955
932.811	221.882
932.776	266.221
932.742	253.509
932.708	221.79
932.673	215.423
932.639	171.047
932.605	304.042
932.57	266
932.536	234.301
932.502	246.931
932.467	310.204
932.433	246.863
932.399	316.447
932.364	234.138
932.33	272.069
932.296	259.379
932.261	221.39
932.227	227.684
932.193	259.271
932.158	214.975
932.124	233.911
932.09	284.447
932.055	259.127
932.021	284.368
931.986	322.239
931.952	246.384
931.918	246.35
931.883	315.789
931.849	271.541
931.815	246.247
931.78	309.345
931.746	302.99
931.711	271.391
931.677	258.732
931.643	334.412
931.608	283.895
931.574	315.396
931.539	245.975
931.505	264.859
931.471	327.875
931.436	359.352
931.402	340.391
931.367	258.409
931.333	252.072
931.299	283.542
931.264	289.802
931.23	264.565
931.195	296.02
931.161	340.061
931.126	321.125
931.092	302.193
931.058	283.267
931.023	308.403
930.989	302.067
930.954	257.98
930.92	289.401
930.885	308.232
930.851	251.583
930.817	264.126
930.782	270.377
930.748	251.479
930.713	276.588
930.679	232.554
930.644	257.659
930.61	307.891
930.575	263.87
930.541	282.679
930.506	263.797
930.472	351.681
930.438	313.957
930.403	263.687
930.369	295.038
930.334	238.508
930.3	207.097
930.265	288.641
930.231	282.327
930.196	288.561
930.162	232.071
930.127	269.667
930.093	250.818
930.058	300.94
930.024	269.555
929.989	344.732
929.955	250.679
929.92	313.306
929.886	263.14
929.851	269.368
929.817	294.385
929.782	281.819
929.748	294.304
