1000	2267.1936
1001.528	2250.9604
1003.056	2220.5186
1004.584	2223.8511
1006.1121	2239.5774
1007.6401	2245.9858
1009.1681	2255.1287
1010.6961	2249.4976
1012.2241	2274.769
1013.7521	2318.3735
1015.2802	2198.5757
1016.8082	2303.3242
1018.3362	2281.7517
1019.8642	2304.6189
1021.3922	2309.4861
1022.9202	2305.4712
1024.4482	2303.439
1025.9762	2319.6736
1027.5043	2328.1729
1029.0322	2303.7217
1030.5603	2288.0452
1032.0883	2319.3672
1033.6163	2367.1443
1035.1443	2353.6484
1036.6724	2324.4939
1038.2003	2429.8237
1039.7284	2365.8423
1041.2563	2383.0024
1042.7844	2364.3857
1044.3124	2390.8716
1045.8405	2414.9724
1047.3684	2438.0698
1048.8965	2426.3318
1050.4244	2385.48
1051.9525	2396.7268
1053.4805	2426.6855
1055.0085	2384.3494
1056.5365	2399.7039
1058.0646	2410.8694
1059.5925	2409.0007
1061.1205	2407.1294
1062.6486	2427.0117
1064.1765	2443.6841
1065.7046	2401.8079
1067.2325	2434.0217
1068.7606	2464.3494
1070.2886	2456.3721
1071.8167	2480.4512
1073.3446	2477.375
1074.8727	2436.6279
1076.4006	2478.1619
1077.9287	2499.6357
1079.4567	2445.5703
1080.9847	2492.9775
1082.5127	2498.8616
1084.0408	2455.7107
1085.5687	2569.4292
1087.0968	2530.7717
1088.6248	2533.4092
1090.1528	2510.1116
1091.6808	2555.283
1093.2089	2589.6558
1094.7368	2553.157
1096.2649	2517.5107
1097.7928	2532.1001
1099.3209	2563.8496
1100.8489	2592.1243
1102.377	2601.3508
1103.9049	2549.77
1105.433	2542.574
1106.9609	2603.9712
1108.489	2646.3967
1110.017	2624.7319
1111.545	2694.0898
1113.073	2626.7456
1114.6011	2602.855
1116.129	2631.0249
1117.6571	2647.4578
1119.1851	2655.6296
1120.713	2659
1122.2411	2637.4297
1123.769	2647.199
1125.2971	2665.3303
1126.8251	2673.9866
1128.3531	2743.4971
1129.8811	2740.8821
1131.4092	2711.5471
1132.9371	2738.9629
1134.4652	2723.3215
1135.9932	2701.8499
1137.5212	2694.2817
1139.0492	2747.8088
1140.5773	2729.8235
1142.1052	2663.2207
1143.6333	2730.0105
1145.1613	2720.6265
1146.6893	2760.6621
1148.2173	2752.2942
1149.7454	2752.6184
1151.2733	2729.3123
1152.8014	2702.2393
1154.3293	2761.0542
1155.8574	2802.186
1157.3854	2782.1487
1158.9135	2783.344
1160.4414	2770.3694
1161.9695	2751.0051
1163.4974	2831.2219
1165.0255	2740.8469
1166.5535	2788.3552
1168.0815	2788.0613
1169.6095	2792.446
1171.1376	2819.0696
1172.6655	2809.7437
1174.1936	2757.6453
1175.7216	2817.5894
1177.2496	2868.5168
1178.7776	2882.21
1180.3055	2858.3965
1181.8336	2877.0713
1183.3616	2907.7134
1184.8896	2889.313
1186.4176	2881.0386
1187.9457	2891.2114
1189.4736	2909.8574
1191.0017	2929.2834
1192.5297	2878.5842
1194.0577	2835.5261
1195.5857	2883.9729
1197.1138	2901.5586
1198.6417	2873.9773
1200.1698	2870.1575
1201.6978	2960.7664
1203.2258	2970.7466
1204.7538	3013.3252
1206.2819	2944.908
1207.8098	3012.4883
1209.3379	2991.1482
1210.8658	3024.3347
1212.3939	2993.8069
1213.9219	2969.6321
1215.45	3045.0393
1216.9779	3072.5544
1218.506	3067.532
1220.0339	3057.0442
1221.562	3031.0862
1223.09	3089.0737
1224.618	3094.7813
1226.146	3127.0227
1227.6741	3124.7336
1229.202	3152.2581
1230.7301	3212.095
1232.2581	3169.3262
1233.7861	3139.7993
