950.148	687.947
950.115	681.136
950.082	626.557
950.049	578.802
950.016	605.954
949.982	680.751
949.949	592.17
949.916	646.531
949.883	632.83
949.85	693.974
949.817	632.651
949.784	680.174
949.75	673.277
949.717	605.184
949.684	639.093
949.651	727.375
949.618	604.928
949.585	598.046
949.551	686.297
949.518	645.436
949.485	611.379
949.452	597.709
949.419	699.492
949.385	529.638
949.352	644.98
949.319	638.101
949.286	658.373
949.253	685.426
949.219	631.045
949.186	610.603
949.153	651.218
949.12	644.343
949.087	657.816
949.053	684.845
949.02	644.071
948.987	582.971
948.954	698.111
948.921	582.807
948.887	711.466
948.854	684.266
948.821	663.847
948.788	616.343
948.754	717.836
948.721	724.506
948.688	649.933
948.655	697.225
948.622	636.213
948.588	642.89
948.555	608.968
948.522	696.832
948.489	737.32
948.455	649.291
948.422	601.862
948.389	615.3
948.356	723.383
948.322	615.127
948.289	709.662
948.256	648.742
948.222	817.57
948.189	655.315
948.156	716.017
948.123	628.115
948.089	614.52
948.056	654.946
948.023	729.115
947.99	621.011
947.956	614.174
947.923	681.569
947.89	688.221
947.856	769.079
947.823	694.772
947.79	701.419
947.756	782.241
947.723	741.676
947.69	606.74
947.657	734.726
947.623	795.28
947.59	599.745
947.557	626.612
947.523	700.629
947.49	680.322
947.457	774.515
947.423	841.746
947.39	733.899
947.357	720.331
947.323	693.306
947.29	767.24
947.257	652.735
947.223	645.915
947.19	699.642
947.157	679.365
947.123	672.544
947.09	773.316
947.057	719.419
947.023	786.544
946.99	665.443
946.956	806.485
946.923	705.575
946.89	826.414
946.856	678.505
946.823	732.145
946.79	651.45
946.756	758.799
946.723	812.405
946.69	751.872
946.656	671.22
946.623	731.527
946.589	738.134
946.556	838.671
946.523	650.717
946.489	684.163
946.456	643.827
946.422	697.381
946.389	683.874
946.356	791.037
946.322	857.953
946.289	656.778
946.255	663.387
946.222	643.194
946.189	710.093
946.155	790.37
946.122	716.59
946.088	770.059
946.055	743.17
946.022	682.817
945.988	843.361
945.955	689.317
945.921	749.443
945.888	715.886
945.854	762.612
945.821	722.373
945.787	762.398
945.754	762.29
945.721	869.156
945.687	701.912
945.654	782.021
945.62	748.496
945.587	708.298
945.553	768.329
945.52	748.18
945.486	701.321
945.453	794.718
945.419	814.639
945.386	861.259
945.353	754.33
945.319	707.503
945.286	807.507
945.252	827.412
945.219	713.876
945.185	773.813
945.152	700.336
945.118	653.555
945.085	740.147
945.051	793.38
945.018	806.601
944.984	799.822
944.951	739.732
944.917	766.281
944.884	752.849
944.85	752.743
944.817	725.995
944.783	705.914
944.75	699.157
944.716	719.032
944.683	818.782
944.649	758.765
944.616	865.137
944.582	791.822
944.549	751.792
944.515	791.599
944.482	824.744
944.448	804.678
944.414	718.124
944.381	744.617
944.347	884.108
944.314	777.64
944.28	830.695
944.247	784.066
944.213	777.313
944.18	803.775
944.146	790.378
944.113	790.267
944.079	743.677
944.045	770.129
944.012	789.935
943.978	763.275
943.945	776.441
943.911	763.061
943.878	802.761
943.844	822.548
943.81	882.126
943.777	795.791
943.743	736.004
943.71	788.938
943.676	782.199
943.642	742.322
943.609	795.233
943.575	848.13
943.542	848.011
943.508	741.906
943.475	768.295
943.441	827.788
943.407	701.865
943.374	913.621
943.34	820.82
943.306	787.612
943.273	860.296
943.239	827.092
943.206	754.202
943.172	807.015
943.138	806.902
943.105	833.241
943.071	866.185
943.037	866.063
943.004	746.958
942.97	786.509
942.937	872.308
942.903	825.933
942.869	845.637
942.836	865.336
942.802	792.563
942.768	792.452
942.735	785.738
942.701	792.23
942.667	825.124
942.634	877.809
942.6	765.5
942.566	870.965
942.533	791.675
942.499	890.51
942.465	798.049
942.432	1008.96
942.398	797.825
942.364	863.64
942.331	791.01
942.297	856.808
942.263	836.918
942.23	817.034
942.196	843.272
942.162	829.98
942.129	941.829
942.095	875.844
942.061	948.15
942.027	855.849
941.994	862.311
941.96	802.956
941.926	796.263
941.893	815.891
941.859	828.935
941.825	868.286
941.792	914.204
941.758	749.674
941.724	808.745
941.69	874.374
941.657	795.372
941.623	906.992
941.589	887.15
941.555	821.321
941.522	860.624
941.488	860.503
941.454	912.925
941.421	814.294
941.387	807.614
941.353	860.022
941.319	846.773
941.286	820.402
941.252	925.284
941.218	859.541
941.184	793.816
941.15	911.777
941.117	832.946
941.083	859.06
941.049	852.383
941.015	858.82
940.982	845.59
940.948	760.269
940.914	865.013
940.88	897.653
940.847	956.489
940.813	851.549
940.779	740.089
940.745	910.248
940.711	798.811
940.678	877.26
940.644	870.592
940.61	850.835
940.576	791.821
940.542	883.313
940.509	785.057
940.475	896.149
940.441	830.62
940.407	954.753
940.373	836.927
940.34	830.272
940.306	817.083
940.272	862.719
940.238	862.598
940.204	908.215
940.17	934.22
940.137	914.494
940.103	849.054
940.069	933.829
940.035	881.464
940.001	907.454
939.967	822.469
939.934	815.828
939.9	946.228
939.866	900.423
939.832	835.058
939.798	808.849
939.764	854.391
939.731	802.102
939.697	1004.12
939.663	880.11
939.629	932.135
939.595	814.689
939.561	957.941
939.527	964.323
939.493	827.378
939.46	794.693
939.426	892.277
939.392	872.616
939.358	865.983
939.324	885.393
939.29	917.816
939.256	943.721
939.222	872.007
939.188	923.938
939.155	852.247
939.121	845.623
939.087	904.04
939.053	890.908
939.019	949.302
938.985	825.647
938.951	955.537
938.917	877.412
938.883	877.289
938.849	864.172
938.816	916.024
938.782	863.931
938.748	902.779
938.714	915.641
938.68	934.992
938.646	934.862
938.612	843.855
938.578	876.189
938.544	947.45
938.51	908.387
938.476	934.21
938.442	875.7
938.408	927.464
938.374	868.971
938.34	946.657
938.306	836.313
938.273	952.875
938.239	920.336
938.205	959.09
938.171	900.641
938.137	861.644
938.103	932.778
938.069	900.265
938.035	841.857
938.001	854.689
937.967	867.518
937.933	1016.28
937.899	919.054
937.865	854.213
937.831	996.443
937.797	899.261
937.763	976.759
937.729	944.284
937.695	924.752
937.661	911.692
937.627	956.82
937.593	872.653
937.559	963.016
937.525	898.259
937.491	872.288
937.457	930.311
937.423	975.399
937.389	910.676
937.355	929.923
937.321	1007.28
937.287	858.648
937.253	1065.09
937.219	1013.31
937.185	955.088
937.151	974.312
937.117	838.695
937.083	1006.29
937.049	954.556
937.015	915.731
936.981	947.843
936.947	986.393
936.912	979.809
936.878	895.885
936.844	947.315
936.81	992.287
936.776	940.608
936.742	901.828
936.708	991.872
936.674	920.896
936.64	933.646
936.606	952.83
936.572	1004.19
936.538	888.202
936.504	1010.35
936.47	926.562
936.436	862.097
936.402	939.169
936.367	1074.11
936.333	945.338
936.299	951.637
936.265	1086.52
936.231	996.369
936.197	886.967
936.163	906.122
936.129	893.145
936.095	905.87
936.061	1008.52
936.027	905.618
935.992	995.399
935.958	975.998
935.924	905.24
935.89	962.888
935.856	943.499
935.822	969.037
935.788	994.569
935.754	1084.25
935.719	923.729
935.685	878.704
935.651	923.472
935.617	872.047
935.583	980.917
935.549	1019.24
935.515	1057.56
935.481	993.324
935.446	903.479
935.412	928.981
935.378	922.445
935.344	890.292
935.31	992.634
935.276	973.286
935.242	877.116
935.207	966.614
935.173	1036.89
935.139	1055.94
935.105	953.414
935.071	940.485
935.037	946.752
935.002	1055.35
934.968	1042.42
934.934	978.328
934.9	1054.91
934.866	965.271
934.831	1003.49
934.797	952.222
934.763	1041.55
934.729	1028.62
934.695	932.66
934.661	983.628
934.626	1040.97
934.592	1002.51
934.558	1027.91
934.524	989.465
934.49	1034.01
934.455	1008.34
934.421	931.624
934.387	1033.58
934.353	1014.3
934.318	918.479
934.284	994.881
934.25	1026.63
934.216	1045.61
934.182	930.719
934.147	1032.57
934.113	936.833
934.079	911.215
934.045	1076.74
934.01	904.591
933.976	1050.96
933.942	1089.03
933.908	1006.1
933.873	1101.46
933.839	1024.92
933.805	992.948
933.771	1113.73
933.736	1030.85
933.702	1043.43
933.668	954.228
933.634	985.899
933.599	1030.28
933.565	1004.7
933.531	953.698
933.497	1106.14
933.462	1029.71
933.428	1042.28
933.394	1023.07
933.359	1080.11
933.325	997.373
933.291	990.883
933.257	908.183
933.222	990.608
933.188	1073.01
933.154	1136.34
933.119	1091.75
933.085	964.672
933.051	1027.99
933.017	1142.06
932.982	989.646
932.948	1103.68
932.914	1071.82
932.879	1097.03
932.845	982.756
932.811	995.299
932.776	1033.19
932.742	1083.75
932.708	1178.65
932.673	982.075
932.639	1133.98
932.605	1114.82
932.57	1064
932.536	1095.51
932.502	1082.7
932.467	993.919
932.433	936.813
932.399	1120.22
932.364	1056.79
932.33	1043.99
932.296	1145.06
932.261	1062.67
932.227	1081.5
932.193	1081.35
932.158	1213.98
932.124	1137.95
932.09	1036.65
932.055	1068.11
932.021	1061.64
931.986	1099.4
931.952	1137.16
931.918	1010.67
931.883	1149.47
931.849	1060.91
931.815	1130.21
931.78	1092.18
931.746	1136.21
931.711	1199.17
931.677	1047.55
931.643	1148.36
931.608	1085.11
931.574	1148.04
931.539	1128.96
931.505	1040.52
931.471	1034.07
931.436	1115.88
931.402	1084.21
931.367	1203.81
931.333	1165.83
931.299	1096.36
931.264	1071.01
931.23	1051.96
931.195	1108.5
931.161	1152.43
931.126	1076.71
931.092	1202.48
931.058	1063.82
931.023	1214.73
930.989	1126.46
930.954	1170.35
930.92	1075.82
930.885	1151.15
930.851	1113.26
930.817	1081.66
930.782	1138.1
930.748	1093.93
930.713	1125.21
930.679	1062.2
930.644	1187.74
930.61	1181.3
930.575	1212.55
930.541	1155.84
930.506	1061.47
930.472	1111.56
930.438	1161.64
930.403	1104.98
930.369	1092.27
930.334	1148.61
930.3	1091.97
930.265	1029.07
930.231	1173.22
930.196	1147.97
930.162	1266.98
930.127	1122.57
930.093	1178.85
930.058	1210.03
930.024	1097.03
929.989	1266.11
929.955	1165.66
929.92	1203.09
929.886	1177.87
929.851	1140.12
929.817	1171.28
929.782	1108.49
929.748	1202.26
929.713	1126.96
929.679	1120.55
929.644	1214.28
929.61	1088.95
929.575	1176.4
929.541	1195.01
929.506	1038.45
929.471	1194.68
929.437	1150.73
929.402	1000.5
929.368	1125.41
929.333	1137.75
929.299	1187.6
929.264	1206.18
929.23	1262.26
929.195	1180.86
929.161	1174.45
929.126	1180.53
929.092	1161.63
929.057	1117.76
929.022	1155.07
928.988	1173.64
928.953	1248.38
928.919	1254.45
928.884	1166.91
928.85	1197.94
928.815	1228.97
928.78	1172.66
928.746	1166.26
928.711	1253.41
928.677	1190.88
928.642	1190.72
928.607	1265.35
928.573	1271.41
928.538	1183.99
928.504	1171.37
928.469	1183.66
928.435	1245.79
928.4	1177.11
928.365	1276.58
928.331	1239.05
928.296	1270
928.262	1220.03
928.227	1194.97
928.192	1151.24
928.158	1182.19
928.123	1250.46
928.088	1300.05
928.054	1299.87
928.019	1193.98
927.985	1112.98
927.95	1237.16
927.915	1174.83
927.881	1323.84
927.846	1106.15
927.811	1224.05
927.777	1267.37
927.742	1260.99
927.707	1204.91
927.673	1266.85
927.638	1204.58
927.604	1254.08
927.569	1322.19
927.534	1222.7
927.5	1216.33
927.465	1203.75
927.43	1240.81
927.396	1253.04
927.361	1252.87
927.326	1308.51
927.292	1295.93
927.257	1270.95
927.222	1270.77
927.188	1258.2
927.153	1276.62
927.118	1264.05
927.084	1257.68
927.049	1263.7
927.014	1207.78
926.979	1201.42
926.945	1188.87
926.91	1225.86
926.875	1343.3
926.841	1213.14
926.806	1194.41
926.771	1194.24
926.737	1268.32
926.702	1292.89
926.667	1218.49
926.632	1125.55
926.598	1230.52
926.563	1304.54
926.528	1261.09
926.494	1273.27
926.459	1316.36
926.424	1266.74
926.389	1297.46
926.355	1278.75
926.32	1210.63
926.285	1247.52
926.25	1210.3
926.216	1253.35
926.181	1179.1
926.146	1308.55
926.111	1166.43
926.077	1289.68
926.042	1320.35
926.007	1289.32
925.972	1319.99
925.938	1245.8
925.903	1264.12
925.868	1115.98
925.833	1232.95
925.799	1158.81
925.764	1238.77
925.729	1281.74
925.694	1269.24
925.66	1349.15
925.625	1336.65
925.59	1274.87
925.555	1280.86
925.521	1360.72
925.486	1169.69
925.451	1323.41
925.416	1169.37
925.381	1224.59
925.347	1298.25
925.312	1316.53
925.277	1273.29
925.242	1236.21
925.207	1377.48
925.173	1315.8
